1924.594150000	61.742770000	1.461930000	1.850930000	8.695000000	1559.828000000	0.000000000	0.000000000
1924.746540000	61.486010000	1.402750000	1.861720000	8.795460000	1559.522000000	0.000000000	0.000000000
1924.898920000	62.791980000	1.436820000	1.855020000	8.844170000	1558.420000000	0.000000000	0.000000000
1925.051310000	62.346250000	1.470260000	1.844700000	8.909000000	1569.007000000	0.000000000	0.000000000
1925.203690000	61.314090000	1.375820000	1.836020000	8.912840000	1559.635000000	0.000000000	0.000000000
1925.356080000	60.677500000	1.467260000	1.841230000	8.985980000	1558.387000000	0.000000000	0.000000000
1925.508460000	59.370550000	1.466700000	1.854340000	9.093960000	1557.675000000	0.000000000	0.000000000
1925.660840000	60.775510000	1.440210000	1.833680000	9.070150000	1557.107000000	0.000000000	0.000000000
1925.813230000	62.114530000	1.419510000	1.839070000	9.174750000	1558.192000000	0.000000000	0.000000000
1925.965610000	63.146950000	1.434110000	1.818700000	9.125330000	1560.202000000	0.000000000	0.000000000
1926.118000000	61.458480000	1.412200000	1.829050000	9.094390000	1559.651000000	0.000000000	0.000000000
1926.270380000	59.110210000	1.355800000	1.820090000	8.924210000	1559.748000000	0.000000000	0.000000000
1926.422770000	59.678640000	1.295960000	1.835330000	8.837690000	1560.497000000	0.000000000	0.000000000
1926.575150000	60.778530000	1.333440000	1.833140000	8.772310000	1559.131000000	0.000000000	0.000000000
1926.727540000	62.436760000	1.438030000	1.826340000	8.686800000	1560.262000000	0.000000000	0.000000000
1926.879920000	62.684170000	1.635620000	1.820530000	8.652670000	1560.446000000	0.000000000	0.000000000
1927.032300000	62.448540000	1.411830000	1.818970000	8.638460000	1562.612000000	0.000000000	0.000000000
1927.184690000	62.706210000	1.385010000	1.808000000	8.682060000	1557.846000000	0.000000000	0.000000000
1927.337070000	60.833690000	1.270720000	1.790220000	8.675630000	1554.950000000	0.000000000	0.000000000
1927.489460000	60.152230000	1.247540000	1.789210000	8.756650000	1556.848000000	0.000000000	0.000000000
1927.641840000	61.165080000	1.350320000	1.781840000	8.712160000	1558.625000000	0.000000000	0.000000000
1927.794230000	62.221370000	1.339560000	1.803300000	8.804740000	1563.755000000	0.000000000	0.000000000
1927.946610000	63.451020000	1.441520000	1.798180000	8.716240000	1562.932000000	0.000000000	0.000000000
1928.098990000	64.441860000	1.242650000	1.818410000	8.754250000	1568.436000000	0.000000000	0.000000000
1928.251380000	65.062650000	1.161530000	1.812620000	8.728120000	1567.021000000	0.000000000	0.000000000
1928.403760000	64.231960000	1.604880000	1.818760000	8.761780000	1566.861000000	0.000000000	0.000000000
1928.556150000	62.247760000	1.847990000	1.811490000	8.761380000	1570.275000000	0.000000000	0.000000000
1928.708530000	62.745320000	1.659250000	1.809590000	8.750330000	1569.602000000	0.000000000	0.000000000
1928.860920000	62.857560000	1.906210000	1.804810000	8.742410000	1570.310000000	0.000000000	0.000000000
1929.013300000	63.184520000	1.872310000	1.811880000	8.725000000	1573.046000000	0.000000000	0.000000000
1929.165690000	63.270000000	1.731360000	1.804890000	8.694660000	1570.832000000	0.000000000	0.000000000
1929.318070000	63.366950000	1.767720000	1.805510000	8.722120000	1570.493000000	0.000000000	0.000000000
1929.470450000	63.058680000	1.642720000	1.808160000	8.788890000	1571.366000000	0.000000000	0.000000000
1929.622840000	64.441670000	1.754680000	1.818170000	8.833980000	1569.835000000	0.000000000	0.000000000
1929.775220000	64.517880000	1.988950000	1.823540000	8.825890000	1568.865000000	0.000000000	0.000000000
1929.927610000	65.182440000	2.217600000	1.803810000	8.687160000	1572.579000000	0.150090000	1.000000000
1930.079990000	63.075040000	1.764250000	1.802860000	8.681220000	1572.914000000	0.227710000	1.000000000
1930.232380000	62.317110000	2.373930000	1.794180000	8.664030000	1572.939000000	0.199320000	1.000000000
1930.384760000	60.391340000	2.200910000	1.794290000	8.694670000	1572.865000000	0.223960000	1.000000000
1930.537140000	59.924760000	2.163070000	1.787940000	8.706500000	1571.372000000	0.229690000	1.000000000
1930.689530000	60.702060000	2.156270000	1.788020000	8.733780000	1572.171000000	0.208930000	1.000000000
1930.841910000	63.032710000	2.473300000	1.786870000	8.767560000	1570.640000000	0.230760000	1.000000000
1930.994300000	64.089610000	2.089470000	1.786480000	8.781910000	1574.345000000	0.249430000	1.000000000
1931.146680000	65.545100000	2.607450000	1.785410000	8.750660000	1574.673000000	0.192520000	1.000000000
1931.299070000	65.230780000	2.958070000	1.796470000	8.773110000	1574.087000000	0.231730000	1.000000000
1931.451450000	64.431440000	2.953420000	1.796280000	8.740140000	1573.131000000	0.372680000	1.000000000
1931.603840000	62.413990000	2.553850000	1.800810000	8.808020000	1571.564000000	0.396560000	1.000000000
1931.756220000	64.114330000	1.815310000	1.797800000	8.737670000	1569.482000000	0.301620000	1.000000000
1931.908600000	64.811680000	1.670380000	1.803820000	8.770120000	1565.571000000	0.259810000	1.000000000
1932.060990000	66.652310000	1.207460000	1.812060000	8.805860000	1564.568000000	0.000000000	0.000000000
1932.213370000	64.659790000	1.491340000	1.802090000	8.858650000	1566.287000000	0.000000000	0.000000000
1932.365760000	63.450760000	1.563180000	1.792500000	8.866080000	1566.931000000	0.000000000	0.000000000
